eval_index,time,eval_type,cos_sim_mean,cos_sim_std,angle_mean_deg,angle_std_deg,vel_norm_mean,vel_norm_std,curv_mean_k,curv_std_k
38,0.39,midpoint,0.9999722242355347,6.353354820021195e-06,0.3999112,0.14963992,59.46748733520508,0.4789120554924011,0.41533082723617554,0.15029548108577728
39,0.4,start,0.9999712109565735,6.825429409218486e-06,0.40593427,0.15571897,59.4911994934082,0.48062846064567566,0.421479731798172,0.15642447769641876
40,0.41000000000000003,midpoint,0.9999746084213257,4.7100638767005876e-06,0.38525903,0.13492604,59.511940002441406,0.4823572337627411,0.40022334456443787,0.13585308194160461
41,0.42,start,0.9999739527702332,4.6162554099282715e-06,0.38993934,0.13709044,59.52604293823242,0.4841657876968384,0.40486055612564087,0.1384507566690445
42,0.43,midpoint,0.9999766945838928,3.378306246304419e-06,0.37218112,0.12092885,59.5391845703125,0.48587295413017273,0.38657912611961365,0.12215661257505417
43,0.44,start,0.9999760389328003,3.3239239201066084e-06,0.37718967,0.12423955,59.545833587646484,0.48766711354255676,0.39158451557159424,0.12553927302360535
44,0.45,midpoint,0.9999778866767883,2.7344731279299594e-06,0.36372405,0.11318059,59.55770492553711,0.48935240507125854,0.377797931432724,0.11396674811840057
45,0.46,start,0.9999774098396301,2.850458486136631e-06,0.36734706,0.11633758,59.56471252441406,0.49108269810676575,0.381357878446579,0.11705267429351807
46,0.47000000000000003,midpoint,0.9999792575836182,2.4395674245170085e-06,0.3532818,0.10574417,59.57051086425781,0.49265408515930176,0.366843044757843,0.10580793768167496
47,0.48,start,0.99997878074646,2.551674469941645e-06,0.35721496,0.10844358,59.56856918334961,0.49424415826797485,0.3708001375198364,0.10820160061120987
48,0.49,midpoint,0.9999800324440002,2.2927692953089718e-06,0.3480048,0.10016538,59.57331466674805,0.49563097953796387,0.36127328872680664,0.09958173334598541
49,0.5,start,0.9999793171882629,2.4245239274023334e-06,0.35362825,0.10320571,59.57322692871094,0.49693912267684937,0.3669610321521759,0.10226237028837204
50,0.51,midpoint,0.9999805688858032,2.1349312646634644e-06,0.3438746,0.095783465,59.57277297973633,0.49823692440986633,0.35690054297447205,0.09457233548164368
51,0.52,start,0.9999802708625793,2.195467459387146e-06,0.3461281,0.09820817,59.566627502441406,0.4996229112148285,0.3592199683189392,0.09670835733413696
52,0.53,midpoint,0.999981164932251,2.0297190985729685e-06,0.33951175,0.093305714,59.5582275390625,0.501041054725647,0.35235920548439026,0.09176493436098099
53,0.54,start,0.9999801516532898,2.2237186385609675e-06,0.34759867,0.0991129,59.551815032958984,0.5025431513786316,0.36054521799087524,0.09730420261621475
54,0.55,midpoint,0.999981164932251,1.9875144516845467e-06,0.338567,0.0930156,59.5406494140625,0.5039594769477844,0.35130074620246887,0.09122484177350998
55,0.56,start,0.9999800324440002,2.1241160084173316e-06,0.347707,0.09827185,59.532249450683594,0.5054681897163391,0.3604821562767029,0.09624925255775452
56,0.5700000000000001,midpoint,0.999981164932251,1.878979560387961e-06,0.3390063,0.092038274,59.51893615722656,0.5070299506187439,0.3516293466091156,0.0900929793715477
57,0.58,start,0.9999797940254211,2.000685071834596e-06,0.3511406,0.097840406,59.506587982177734,0.5086206197738647,0.3639366924762726,0.09567088633775711
58,0.59,midpoint,0.9999810457229614,1.7393750795235974e-06,0.3407445,0.09168405,59.48982238769531,0.5101450681686401,0.3533439338207245,0.08946123719215393
59,0.6,start,0.999979555606842,1.888677843453479e-06,0.35326073,0.09839252,59.47383499145508,0.5116879343986511,0.36598655581474304,0.09602537751197815
60,0.61,midpoint,0.999980628490448,1.6648253904349986e-06,0.3447714,0.09188266,59.45100784301758,0.5132598876953125,0.357541024684906,0.08958735316991806
61,0.62,start,0.99997878074646,1.841943458202877e-06,0.35976267,0.098801225,59.433921813964844,0.5148411393165588,0.3725082278251648,0.0962512195110321
62,0.63,midpoint,0.9999793767929077,1.772980908754107e-06,0.35603577,0.09442322,59.41840362548828,0.5162442326545715,0.3685331344604492,0.0918375700712204
63,0.64,start,0.9999781847000122,1.9357248675078154e-06,0.36553717,0.09841599,59.39371109008789,0.5178336501121521,0.37860825657844543,0.09580709785223007
64,0.65,midpoint,0.9999788999557495,1.8790013882608037e-06,0.36035404,0.09323414,59.36922073364258,0.5192620158195496,0.37316423654556274,0.09055161476135254
65,0.66,start,0.9999772310256958,2.15146519622067e-06,0.37368423,0.09877475,59.34172439575195,0.5208351016044617,0.38687098026275635,0.09615620225667953
66,0.67,midpoint,0.9999773502349854,2.1158409708732506e-06,0.3736106,0.09558121,59.315128326416016,0.5224044322967529,0.38660046458244324,0.09283534437417984
67,0.68,start,0.9999760985374451,2.292167209816398e-06,0.38421682,0.09939837,59.28116226196289,0.5239152908325195,0.39769184589385986,0.09657368808984756
68,0.6900000000000001,midpoint,0.9999759793281555,2.2416245428757975e-06,0.38489088,0.0957926,59.24710464477539,0.5256074666976929,0.39824429154396057,0.09279318898916245
69,0.7000000000000001,start,0.9999738335609436,2.492295379852294e-06,0.40183938,0.10206836,59.21492385864258,0.5273014307022095,0.4150834381580353,0.09848389774560928
70,0.7100000000000001,midpoint,0.9999743103981018,2.4217836198658915e-06,0.39847133,0.09739806,59.170448303222656,0.5292344093322754,0.4125279486179352,0.09379174560308456
71,0.72,start,0.9999708533287048,2.820202325892751e-06,0.4241953,0.10613101,59.13694763183594,0.5312653183937073,0.4374549686908722,0.10154204815626144
72,0.73,midpoint,0.9999716281890869,2.787276571325492e-06,0.41941297,0.10196701,59.09228515625,0.533486545085907,0.43322548270225525,0.09724602103233337
73,0.74,start,0.9999692440032959,3.157532773911953e-06,0.43615302,0.1083931,59.03602600097656,0.5360154509544373,0.45105502009391785,0.10319982469081879
74,0.75,midpoint,0.9999670386314392,3.4184377000201494e-06,0.45112473,0.11011179,58.99454879760742,0.5387209057807922,0.46446532011032104,0.10407018661499023
75,0.76,start,0.9999642968177795,3.9082997318473645e-06,0.46965823,0.11736041,58.931949615478516,0.5419357419013977,0.48493054509162903,0.11102332174777985
76,0.77,midpoint,0.9999635219573975,3.885878413711907e-06,0.4759202,0.114902034,58.8759765625,0.5451858043670654,0.49008890986442566,0.10795946419239044
77,0.78,start,0.9999592900276184,4.430958597367862e-06,0.5021487,0.122942016,58.80497360229492,0.5489205718040466,0.5178278684616089,0.11558994650840759
78,0.79,midpoint,0.9999592900276184,4.254276518622646e-06,0.5031685,0.11892944,58.72337341308594,0.5528554916381836,0.5197547078132629,0.11146337538957596
79,0.8,start,0.9999529123306274,5.05560501551372e-06,0.54070413,0.13029532,58.63765335083008,0.5572378039360046,0.5572586059570312,0.12179724872112274
80,0.81,midpoint,0.9999511241912842,5.074214641354047e-06,0.5517588,0.12917066,58.55130386352539,0.5617362260818481,0.5677258968353271,0.12020272016525269
81,0.8200000000000001,start,0.9999437928199768,5.873750069440575e-06,0.5905374,0.14070497,58.453590393066406,0.5669146180152893,0.6073048710823059,0.13093765079975128
82,0.8300000000000001,midpoint,0.9999399781227112,5.937868991168216e-06,0.61191195,0.14142987,58.35340881347656,0.5724355578422546,0.6280805468559265,0.1305435746908188
83,0.84,start,0.999929666519165,6.898651918163523e-06,0.66076595,0.15567152,58.238834381103516,0.5787981152534485,0.6778203845024109,0.14348448812961578
84,0.85,midpoint,0.9999260306358337,6.871906407468487e-06,0.6795426,0.15410158,58.11537551879883,0.5855176448822021,0.6966349482536316,0.1406729370355606
85,0.86,start,0.9999116063117981,8.193799658329226e-06,0.7421555,0.17138751,57.966854095458984,0.5935624837875366,0.7612743973731995,0.156358003616333
86,0.87,midpoint,0.9999045133590698,8.460934623144567e-06,0.7731936,0.17166692,57.7999382019043,0.6022744178771973,0.793437659740448,0.15493878722190857
87,0.88,start,0.9998757839202881,1.0862650015042163e-05,0.88124603,0.19873141,57.62007522583008,0.6128429174423218,0.8992927670478821,0.17799785733222961
88,0.89,midpoint,0.9998611211776733,1.1628641004790552e-05,0.9333623,0.20176397,57.41402053833008,0.6247323751449585,0.9524997472763062,0.17804411053657532
89,0.9,start,0.9998191595077515,1.5054679352033418e-05,1.0645386,0.23191093,57.158756256103516,0.6392836570739746,1.0861458778381348,0.2031720131635666
90,0.91,midpoint,0.9997877478599548,1.751216950651724e-05,1.1553389,0.24257724,56.87730407714844,0.6559650301933289,1.1744270324707031,0.20796515047550201
91,0.92,start,0.999719500541687,2.3294463971978985e-05,1.3273919,0.2821736,56.50646209716797,0.6767527461051941,1.3532207012176514,0.2404766082763672
92,0.93,midpoint,0.9996353983879089,3.0205965231289156e-05,1.5148395,0.31515992,56.100521087646484,0.7006667256355286,1.5294604301452637,0.26130545139312744
93,0.9400000000000001,start,0.9994580745697021,4.4900069042341784e-05,1.8450668,0.39299998,55.571266174316406,0.7309474349021912,1.8565596342086792,0.3221432864665985
94,0.9500000000000001,midpoint,0.9992572665214539,6.195173773448914e-05,2.1599214,0.46105748,54.92927932739258,0.7642801403999329,2.1580793857574463,0.36670586466789246
95,0.96,start,0.9986962676048279,0.00011090128100477159,2.8545146,0.64387864,54.04991912841797,0.8062805533409119,2.8242673873901367,0.5023699998855591
96,0.97,midpoint,0.9976570010185242,0.00020890745508950204,3.8219497,0.88531137,52.957786560058594,0.8502846360206604,3.6972038745880127,0.6622343063354492
97,0.98,start,0.9940416812896729,0.0005454573547467589,6.0723405,1.515659,51.311466217041016,0.9051215648651123,5.722672939300537,1.093824028968811
98,0.99,midpoint,0.9833595156669617,0.0016537896590307355,10.155507,2.552022,48.304542541503906,1.0197879076004028,9.242176055908203,1.8447846174240112
