# Timestep Metrics Log
# Format: step | avg_loss | avg_1-cos_sim
#======================================================================
Step 109800: loss=0.193264, 1-cos=0.088795
Step 110000: loss=0.188120, 1-cos=0.080189
Step 110200: loss=0.167154, 1-cos=0.068929
Step 110400: loss=0.160714, 1-cos=0.068381
Step 110600: loss=0.170819, 1-cos=0.070385
Step 110800: loss=0.167535, 1-cos=0.071036
Step 111000: loss=0.184708, 1-cos=0.077597
Step 111200: loss=0.162354, 1-cos=0.066069
Step 111400: loss=0.199487, 1-cos=0.084573
Step 111600: loss=0.174899, 1-cos=0.073472
Step 111800: loss=0.162451, 1-cos=0.069230
Step 112000: loss=0.181131, 1-cos=0.075784
Step 112200: loss=0.175164, 1-cos=0.072480
Step 112400: loss=0.167712, 1-cos=0.067449
Step 112600: loss=0.197068, 1-cos=0.085288
Step 112800: loss=0.171961, 1-cos=0.072920
Step 113000: loss=0.204476, 1-cos=0.085504
Step 113200: loss=0.166793, 1-cos=0.069528
Step 113400: loss=0.160513, 1-cos=0.068356
Step 113600: loss=0.176282, 1-cos=0.074755
Step 113800: loss=0.176768, 1-cos=0.073104
Step 114000: loss=0.160629, 1-cos=0.067707
Step 114200: loss=0.166293, 1-cos=0.071742
Step 114400: loss=0.166121, 1-cos=0.068824
Step 114600: loss=0.173137, 1-cos=0.072623
Step 114800: loss=0.187518, 1-cos=0.078964
Step 115000: loss=0.175399, 1-cos=0.071692
Step 115200: loss=0.158409, 1-cos=0.065714
Step 115400: loss=0.182398, 1-cos=0.078692
Step 115600: loss=0.162202, 1-cos=0.068810
Step 115800: loss=0.178789, 1-cos=0.074534
Step 116000: loss=0.159897, 1-cos=0.066680
Step 116200: loss=0.180074, 1-cos=0.075265
Step 116400: loss=0.186155, 1-cos=0.077955
Step 116600: loss=0.179164, 1-cos=0.079530
Step 116800: loss=0.188800, 1-cos=0.080433
Step 117000: loss=0.185111, 1-cos=0.079696
Step 117200: loss=0.196930, 1-cos=0.081961
Step 117400: loss=0.179502, 1-cos=0.073108
Step 117600: loss=0.162781, 1-cos=0.067390
Step 117800: loss=0.187551, 1-cos=0.079921
Step 118000: loss=0.174339, 1-cos=0.073715
Step 118200: loss=0.171357, 1-cos=0.073419
Step 118400: loss=0.169095, 1-cos=0.070728
Step 118600: loss=0.214156, 1-cos=0.090571
Step 118800: loss=0.177879, 1-cos=0.074747
Step 119000: loss=0.181315, 1-cos=0.076311
Step 119200: loss=0.179126, 1-cos=0.077824
Step 119400: loss=0.181523, 1-cos=0.076701
Step 119600: loss=0.168615, 1-cos=0.071525
Step 119800: loss=0.179374, 1-cos=0.075963
Step 120000: loss=0.154492, 1-cos=0.063273
Step 120200: loss=0.156324, 1-cos=0.063918
Step 120400: loss=0.199431, 1-cos=0.087147
Step 120600: loss=0.180637, 1-cos=0.076613
Step 120800: loss=0.162417, 1-cos=0.067011
Step 121000: loss=0.174179, 1-cos=0.072143
Step 121200: loss=0.189696, 1-cos=0.079119
Step 121400: loss=0.168639, 1-cos=0.070551
Step 121600: loss=0.177255, 1-cos=0.072659
Step 121800: loss=0.152513, 1-cos=0.063795
Step 122000: loss=0.159200, 1-cos=0.066597
Step 122200: loss=0.172779, 1-cos=0.073776
Step 122400: loss=0.169322, 1-cos=0.068852
Step 122600: loss=0.154718, 1-cos=0.063691
Step 122800: loss=0.169892, 1-cos=0.070705
Step 123000: loss=0.156543, 1-cos=0.064936
Step 123200: loss=0.161786, 1-cos=0.067802
Step 123400: loss=0.190475, 1-cos=0.081179
Step 123600: loss=0.169371, 1-cos=0.071172
Step 123800: loss=0.184441, 1-cos=0.078471
Step 124000: loss=0.166206, 1-cos=0.069304
Step 124200: loss=0.182662, 1-cos=0.077111
Step 124400: loss=0.172676, 1-cos=0.071753
Step 124600: loss=0.167801, 1-cos=0.070997
Step 124800: loss=0.158076, 1-cos=0.064869
Step 125000: loss=0.179412, 1-cos=0.074199
Step 125200: loss=0.167162, 1-cos=0.069988
Step 125400: loss=0.165956, 1-cos=0.071347
Step 125600: loss=0.178794, 1-cos=0.077785
Step 125800: loss=0.224867, 1-cos=0.094678
Step 126000: loss=0.186340, 1-cos=0.077989
Step 126200: loss=0.154983, 1-cos=0.066400
Step 126400: loss=0.172936, 1-cos=0.073792
Step 126600: loss=0.191584, 1-cos=0.079120
Step 126800: loss=0.169526, 1-cos=0.069753
Step 127000: loss=0.163316, 1-cos=0.068618
Step 127200: loss=0.184913, 1-cos=0.079120
Step 127400: loss=0.165291, 1-cos=0.068905
Step 127600: loss=0.178086, 1-cos=0.074641
Step 127800: loss=0.182962, 1-cos=0.079053
Step 128000: loss=0.167062, 1-cos=0.068680
Step 128200: loss=0.184259, 1-cos=0.078716
Step 128400: loss=0.183986, 1-cos=0.077760
Step 128600: loss=0.174155, 1-cos=0.074592
Step 128800: loss=0.219758, 1-cos=0.093619
Step 129000: loss=0.178668, 1-cos=0.076924
Step 129200: loss=0.185308, 1-cos=0.076028
Step 129400: loss=0.169500, 1-cos=0.069406
Step 129600: loss=0.152633, 1-cos=0.063568
Step 129800: loss=0.159378, 1-cos=0.068386
Step 130000: loss=0.176273, 1-cos=0.072254
Step 130200: loss=0.175763, 1-cos=0.073168
Step 130400: loss=0.152920, 1-cos=0.063151
Step 130600: loss=0.184801, 1-cos=0.077807
Step 130800: loss=0.174528, 1-cos=0.074989
Step 131000: loss=0.164850, 1-cos=0.068510
Step 131200: loss=0.168151, 1-cos=0.069854
Step 131400: loss=0.164810, 1-cos=0.068826
Step 131600: loss=0.165544, 1-cos=0.069091
Step 131800: loss=0.187091, 1-cos=0.077338
Step 132000: loss=0.164163, 1-cos=0.070505
Step 132200: loss=0.174167, 1-cos=0.072335
Step 132400: loss=0.174224, 1-cos=0.072009
Step 132600: loss=0.202850, 1-cos=0.086467
Step 132800: loss=0.163436, 1-cos=0.068663
Step 133000: loss=0.170620, 1-cos=0.070825
Step 133200: loss=0.150310, 1-cos=0.064241
Step 133400: loss=0.174757, 1-cos=0.071707
Step 133600: loss=0.183187, 1-cos=0.077011
Step 133800: loss=0.199303, 1-cos=0.085027
Step 134000: loss=0.169677, 1-cos=0.071564
Step 134200: loss=0.164684, 1-cos=0.067985
Step 134400: loss=0.200138, 1-cos=0.084698
Step 134600: loss=0.173326, 1-cos=0.072750
Step 134800: loss=0.151591, 1-cos=0.063444
Step 135000: loss=0.150134, 1-cos=0.062421
Step 135200: loss=0.179158, 1-cos=0.074520
Step 135400: loss=0.184265, 1-cos=0.078875
Step 135600: loss=0.186839, 1-cos=0.077436
Step 135800: loss=0.156876, 1-cos=0.068082
Step 136000: loss=0.184003, 1-cos=0.079310
Step 136200: loss=0.159249, 1-cos=0.064621
Step 136400: loss=0.142135, 1-cos=0.059632
Step 136600: loss=0.188772, 1-cos=0.079319
Step 136800: loss=0.165233, 1-cos=0.069125
Step 137000: loss=0.171678, 1-cos=0.071237
Step 137200: loss=0.186862, 1-cos=0.078280
Step 137400: loss=0.152444, 1-cos=0.062218
Step 137600: loss=0.164981, 1-cos=0.068272
Step 137800: loss=0.161756, 1-cos=0.067856
Step 138000: loss=0.158526, 1-cos=0.066483
Step 138200: loss=0.208442, 1-cos=0.092415
Step 138400: loss=0.159950, 1-cos=0.070391
Step 138600: loss=0.181121, 1-cos=0.076773
Step 138800: loss=0.187633, 1-cos=0.079880
Step 139000: loss=0.175208, 1-cos=0.073370
Step 139200: loss=0.182765, 1-cos=0.080043
Step 139400: loss=0.163928, 1-cos=0.070494
Step 139600: loss=0.178266, 1-cos=0.071566
Step 139800: loss=0.166890, 1-cos=0.069769
Step 140000: loss=0.188887, 1-cos=0.079784
Step 140200: loss=0.177516, 1-cos=0.075382
Step 140400: loss=0.165542, 1-cos=0.069684
Step 140600: loss=0.191682, 1-cos=0.080146
Step 140800: loss=0.157187, 1-cos=0.065523
Step 141000: loss=0.175033, 1-cos=0.070274
Step 141200: loss=0.205696, 1-cos=0.087524
Step 141400: loss=0.167821, 1-cos=0.068270
Step 141600: loss=0.155276, 1-cos=0.064393
Step 141800: loss=0.168684, 1-cos=0.074690
Step 142000: loss=0.173169, 1-cos=0.075445
Step 142200: loss=0.166512, 1-cos=0.069471
Step 142400: loss=0.172048, 1-cos=0.071367
Step 142600: loss=0.196649, 1-cos=0.082882
Step 142800: loss=0.174514, 1-cos=0.075176
Step 143000: loss=0.196412, 1-cos=0.084337
Step 143200: loss=0.167252, 1-cos=0.074211
Step 143400: loss=0.188179, 1-cos=0.082918
Step 143600: loss=0.171764, 1-cos=0.074490
Step 143800: loss=0.189120, 1-cos=0.083032
Step 144000: loss=0.156793, 1-cos=0.066085
Step 144200: loss=0.152901, 1-cos=0.064485
Step 144400: loss=0.171633, 1-cos=0.071559
Step 144600: loss=0.214466, 1-cos=0.090265
Step 144800: loss=0.185195, 1-cos=0.078843
Step 145000: loss=0.176176, 1-cos=0.074323
Step 145200: loss=0.166720, 1-cos=0.068577
Step 145400: loss=0.184683, 1-cos=0.076831
Step 145600: loss=0.203846, 1-cos=0.087480
Step 145800: loss=0.177861, 1-cos=0.074824
Step 146000: loss=0.165160, 1-cos=0.068057
Step 146200: loss=0.210550, 1-cos=0.096427
Step 146400: loss=0.174548, 1-cos=0.071405
Step 146600: loss=0.196125, 1-cos=0.081354
Step 146800: loss=0.162208, 1-cos=0.067347
Step 147000: loss=0.161543, 1-cos=0.067594
Step 147200: loss=0.173338, 1-cos=0.071431
Step 147400: loss=0.189292, 1-cos=0.082020
Step 147600: loss=0.178972, 1-cos=0.078548
Step 147800: loss=0.177913, 1-cos=0.074393
Step 148000: loss=0.165587, 1-cos=0.067027
Step 148200: loss=0.182113, 1-cos=0.075140
Step 148400: loss=0.168310, 1-cos=0.069726
Step 148600: loss=0.178663, 1-cos=0.076279
Step 148800: loss=0.154766, 1-cos=0.062969
Step 149000: loss=0.159649, 1-cos=0.066359
Step 149200: loss=0.167705, 1-cos=0.069844
Step 149400: loss=0.168680, 1-cos=0.069876
Step 149600: loss=0.182183, 1-cos=0.075687
Step 149800: loss=0.187289, 1-cos=0.080348
Step 150000: loss=0.156298, 1-cos=0.064716
Step 150200: loss=0.177168, 1-cos=0.073522
Step 150400: loss=0.182741, 1-cos=0.076083
Step 150600: loss=0.204121, 1-cos=0.088040
Step 150800: loss=0.204776, 1-cos=0.086870
Step 151000: loss=0.173204, 1-cos=0.071708
Step 151200: loss=0.167528, 1-cos=0.070642
Step 151400: loss=0.186284, 1-cos=0.080067
Step 151600: loss=0.176592, 1-cos=0.075375
Step 151800: loss=0.167507, 1-cos=0.072670
Step 152000: loss=0.189409, 1-cos=0.082040
Step 152200: loss=0.170815, 1-cos=0.070952
Step 152400: loss=0.183304, 1-cos=0.075975
Step 152600: loss=0.182633, 1-cos=0.076765
Step 152800: loss=0.189853, 1-cos=0.084405
Step 153000: loss=0.169464, 1-cos=0.069880
Step 153200: loss=0.173881, 1-cos=0.073651
Step 153400: loss=0.162467, 1-cos=0.067907
Step 153600: loss=0.195090, 1-cos=0.084175
Step 153800: loss=0.150764, 1-cos=0.063310
Step 154000: loss=0.217031, 1-cos=0.095480
Step 154200: loss=0.194093, 1-cos=0.080956
Step 154400: loss=0.163203, 1-cos=0.067782
Step 154600: loss=0.158978, 1-cos=0.066157
Step 154800: loss=0.173038, 1-cos=0.071972
Step 155000: loss=0.178868, 1-cos=0.075472
Step 155200: loss=0.161928, 1-cos=0.066810
Step 155400: loss=0.191408, 1-cos=0.081526
Step 155600: loss=0.156704, 1-cos=0.063337
Step 155800: loss=0.156522, 1-cos=0.063937
Step 156000: loss=0.171418, 1-cos=0.071909
Step 156200: loss=0.164415, 1-cos=0.069182
Step 156400: loss=0.166801, 1-cos=0.069636
Step 156600: loss=0.185116, 1-cos=0.076827
Step 156800: loss=0.155605, 1-cos=0.065005
Step 157000: loss=0.183281, 1-cos=0.076298
Step 157200: loss=0.167949, 1-cos=0.069188
Step 157400: loss=0.162054, 1-cos=0.070687
Step 157600: loss=0.171576, 1-cos=0.072697
Step 157800: loss=0.155517, 1-cos=0.065043
Step 158000: loss=0.174322, 1-cos=0.072072
Step 158200: loss=0.185393, 1-cos=0.076073
Step 158400: loss=0.168870, 1-cos=0.069778
Step 158600: loss=0.185049, 1-cos=0.076454
Step 158800: loss=0.176807, 1-cos=0.076714
Step 159000: loss=0.170198, 1-cos=0.071351
Step 159200: loss=0.183194, 1-cos=0.076671
Step 159400: loss=0.174967, 1-cos=0.077839
Step 159600: loss=0.182876, 1-cos=0.081075
Step 159800: loss=0.181411, 1-cos=0.075986
Step 160000: loss=0.161134, 1-cos=0.065674
Step 160200: loss=0.165940, 1-cos=0.069581
Step 160400: loss=0.193560, 1-cos=0.083057
Step 160600: loss=0.197672, 1-cos=0.088311
Step 160800: loss=0.169320, 1-cos=0.072604
Step 161000: loss=0.182211, 1-cos=0.075137
Step 161200: loss=0.169883, 1-cos=0.069157
Step 161400: loss=0.166353, 1-cos=0.068857
Step 161600: loss=0.151564, 1-cos=0.062896
Step 161800: loss=0.172522, 1-cos=0.072850
Step 162000: loss=0.159638, 1-cos=0.067634
Step 162200: loss=0.175931, 1-cos=0.074913
Step 162400: loss=0.181505, 1-cos=0.076262
Step 162600: loss=0.171786, 1-cos=0.072399
Step 162800: loss=0.182767, 1-cos=0.075764
Step 163000: loss=0.149624, 1-cos=0.063801
Step 163200: loss=0.163787, 1-cos=0.070177
Step 163400: loss=0.159549, 1-cos=0.064316
Step 163600: loss=0.149823, 1-cos=0.062687
Step 163800: loss=0.167558, 1-cos=0.069730
Step 164000: loss=0.169994, 1-cos=0.071760
Step 164200: loss=0.173633, 1-cos=0.072785
Step 164400: loss=0.162511, 1-cos=0.068551
Step 164600: loss=0.168425, 1-cos=0.073674
Step 164800: loss=0.166523, 1-cos=0.068108
Step 165000: loss=0.171565, 1-cos=0.069427
Step 165200: loss=0.171247, 1-cos=0.072557
Step 165400: loss=0.169588, 1-cos=0.069312
Step 165600: loss=0.161308, 1-cos=0.065995
Step 165800: loss=0.169984, 1-cos=0.071844
Step 166000: loss=0.168647, 1-cos=0.069804
Step 166200: loss=0.188299, 1-cos=0.079944
Step 166400: loss=0.183551, 1-cos=0.075480
Step 166600: loss=0.177072, 1-cos=0.076623
Step 166800: loss=0.169504, 1-cos=0.069893
Step 167000: loss=0.186953, 1-cos=0.083020
Step 167200: loss=0.193414, 1-cos=0.081657
Step 167400: loss=0.180843, 1-cos=0.076500
Step 167600: loss=0.214242, 1-cos=0.096084
Step 167800: loss=0.182151, 1-cos=0.074238
Step 168000: loss=0.187434, 1-cos=0.082953
Step 168200: loss=0.164984, 1-cos=0.070371
Step 168400: loss=0.160346, 1-cos=0.065584
Step 168600: loss=0.176940, 1-cos=0.073220
Step 168800: loss=0.159490, 1-cos=0.065645
Step 169000: loss=0.166317, 1-cos=0.070122
Step 169200: loss=0.174132, 1-cos=0.072516
Step 169400: loss=0.183462, 1-cos=0.075383
Step 169600: loss=0.161417, 1-cos=0.070156
Step 169800: loss=0.166973, 1-cos=0.071656
Step 170000: loss=0.159397, 1-cos=0.064585
Step 170200: loss=0.170583, 1-cos=0.070250
Step 170400: loss=0.170667, 1-cos=0.072500
Step 170600: loss=0.170837, 1-cos=0.071166
Step 170800: loss=0.191781, 1-cos=0.080206
Step 171000: loss=0.163109, 1-cos=0.067161
Step 171200: loss=0.160977, 1-cos=0.066851
Step 171400: loss=0.142424, 1-cos=0.059708
Step 171600: loss=0.165822, 1-cos=0.068715
Step 171800: loss=0.169833, 1-cos=0.071500
Step 172000: loss=0.188736, 1-cos=0.080658
Step 172200: loss=0.168503, 1-cos=0.071152
Step 172400: loss=0.196226, 1-cos=0.085482
Step 172600: loss=0.192821, 1-cos=0.081119
Step 172800: loss=0.182862, 1-cos=0.075407
Step 173000: loss=0.173700, 1-cos=0.072684
Step 173200: loss=0.166363, 1-cos=0.069029
Step 173400: loss=0.193984, 1-cos=0.083226
Step 173600: loss=0.174237, 1-cos=0.072022
Step 173800: loss=0.188511, 1-cos=0.078260
Step 174000: loss=0.184103, 1-cos=0.080506
Step 174200: loss=0.185011, 1-cos=0.077625
Step 174400: loss=0.194487, 1-cos=0.081288
Step 174600: loss=0.172071, 1-cos=0.073017
Step 174800: loss=0.188441, 1-cos=0.075754
Step 175000: loss=0.184265, 1-cos=0.076625
Step 175200: loss=0.193460, 1-cos=0.082342
Step 175400: loss=0.173504, 1-cos=0.071773
Step 175600: loss=0.191766, 1-cos=0.083180
Step 175800: loss=0.189451, 1-cos=0.081810
Step 176000: loss=0.189370, 1-cos=0.078393
Step 176200: loss=0.185889, 1-cos=0.076937
Step 176400: loss=0.173795, 1-cos=0.072683
Step 176600: loss=0.156330, 1-cos=0.065293
Step 176800: loss=0.167635, 1-cos=0.071458
Step 177000: loss=0.170161, 1-cos=0.069784
Step 177200: loss=0.206336, 1-cos=0.087170
Step 177400: loss=0.203277, 1-cos=0.087718
Step 177600: loss=0.159540, 1-cos=0.064979
Step 177800: loss=0.179823, 1-cos=0.071621
Step 178000: loss=0.151340, 1-cos=0.061789
Step 178200: loss=0.162712, 1-cos=0.067519
Step 178400: loss=0.169275, 1-cos=0.069220
Step 178600: loss=0.183030, 1-cos=0.079425
Step 178800: loss=0.171202, 1-cos=0.070672
Step 179000: loss=0.191477, 1-cos=0.082442
Step 179200: loss=0.154753, 1-cos=0.064841
Step 179400: loss=0.169098, 1-cos=0.069496
Step 179600: loss=0.157537, 1-cos=0.066034
Step 179800: loss=0.170059, 1-cos=0.072160
Step 180000: loss=0.159596, 1-cos=0.066630
Step 180200: loss=0.187583, 1-cos=0.082214
Step 180400: loss=0.178564, 1-cos=0.076927
Step 180600: loss=0.163469, 1-cos=0.069047
Step 180800: loss=0.168790, 1-cos=0.071104
Step 181000: loss=0.168505, 1-cos=0.070182
Step 181200: loss=0.173285, 1-cos=0.073868
Step 181400: loss=0.160093, 1-cos=0.068069
Step 181600: loss=0.177058, 1-cos=0.074275
Step 181800: loss=0.174557, 1-cos=0.074889
Step 182000: loss=0.167194, 1-cos=0.070680
Step 182200: loss=0.181116, 1-cos=0.075712
Step 182400: loss=0.197400, 1-cos=0.083675
Step 182600: loss=0.168353, 1-cos=0.068877
Step 182800: loss=0.168375, 1-cos=0.071193
Step 183000: loss=0.188544, 1-cos=0.076574
Step 183200: loss=0.172247, 1-cos=0.075191
Step 183400: loss=0.188899, 1-cos=0.082205
Step 183600: loss=0.152708, 1-cos=0.062938
Step 183800: loss=0.169005, 1-cos=0.070502
Step 184000: loss=0.216043, 1-cos=0.090180
Step 184200: loss=0.176287, 1-cos=0.075813
Step 184400: loss=0.184780, 1-cos=0.077580
Step 184600: loss=0.170073, 1-cos=0.069772
Step 184800: loss=0.150473, 1-cos=0.059672
Step 185000: loss=0.187370, 1-cos=0.082040
Step 185200: loss=0.171167, 1-cos=0.072235
Step 185400: loss=0.174581, 1-cos=0.071763
Step 185600: loss=0.160422, 1-cos=0.064394
Step 185800: loss=0.204768, 1-cos=0.089031
Step 186000: loss=0.172507, 1-cos=0.071621
Step 186200: loss=0.165119, 1-cos=0.068731
Step 186400: loss=0.173290, 1-cos=0.074343
Step 186600: loss=0.182914, 1-cos=0.083895
Step 186800: loss=0.170383, 1-cos=0.074829
Step 187000: loss=0.179761, 1-cos=0.078068
Step 187200: loss=0.162299, 1-cos=0.069151
Step 187400: loss=0.170334, 1-cos=0.070722
Step 187600: loss=0.174128, 1-cos=0.072960
Step 187800: loss=0.177828, 1-cos=0.075268
Step 188000: loss=0.165169, 1-cos=0.069964
Step 188200: loss=0.166118, 1-cos=0.068916
Step 188400: loss=0.173460, 1-cos=0.074467
Step 188600: loss=0.192701, 1-cos=0.085084
Step 188800: loss=0.165861, 1-cos=0.069772
Step 189000: loss=0.185114, 1-cos=0.075958
Step 189200: loss=0.150562, 1-cos=0.063836
Step 189400: loss=0.170589, 1-cos=0.071132
Step 189600: loss=0.170100, 1-cos=0.070984
Step 189800: loss=0.196540, 1-cos=0.081334
Step 190000: loss=0.175397, 1-cos=0.072589
Step 190200: loss=0.147497, 1-cos=0.061697
Step 190400: loss=0.173018, 1-cos=0.070452
Step 190600: loss=0.162812, 1-cos=0.066488
Step 190800: loss=0.178945, 1-cos=0.076308
Step 191000: loss=0.146073, 1-cos=0.060087
Step 191200: loss=0.155451, 1-cos=0.064715
Step 191400: loss=0.196715, 1-cos=0.084205
Step 191600: loss=0.191083, 1-cos=0.079866
Step 191800: loss=0.184969, 1-cos=0.076508
Step 192000: loss=0.190684, 1-cos=0.082507
Step 192200: loss=0.169688, 1-cos=0.070483
Step 192400: loss=0.171595, 1-cos=0.072696
Step 192600: loss=0.158154, 1-cos=0.066118
Step 192800: loss=0.168358, 1-cos=0.070802
Step 193000: loss=0.208272, 1-cos=0.091851
Step 193200: loss=0.184348, 1-cos=0.078592
Step 193400: loss=0.174250, 1-cos=0.073235
Step 193600: loss=0.193817, 1-cos=0.081830
Step 193800: loss=0.163315, 1-cos=0.067785
Step 194000: loss=0.170278, 1-cos=0.070219
Step 194200: loss=0.176895, 1-cos=0.074236
Step 194400: loss=0.165884, 1-cos=0.068986
Step 194600: loss=0.172493, 1-cos=0.071036
Step 194800: loss=0.190927, 1-cos=0.079755
Step 195000: loss=0.163691, 1-cos=0.066774
Step 195200: loss=0.164627, 1-cos=0.068316
Step 195400: loss=0.175452, 1-cos=0.071731
Step 195600: loss=0.162560, 1-cos=0.067519
Step 195800: loss=0.168662, 1-cos=0.067967
Step 196000: loss=0.153343, 1-cos=0.063973
Step 196200: loss=0.159577, 1-cos=0.067209
Step 196400: loss=0.181631, 1-cos=0.076629
Step 196600: loss=0.152015, 1-cos=0.062884
Step 196800: loss=0.174044, 1-cos=0.075204
Step 197000: loss=0.173369, 1-cos=0.070809
Step 197200: loss=0.172558, 1-cos=0.073934
Step 197400: loss=0.169218, 1-cos=0.072474
Step 197600: loss=0.158001, 1-cos=0.064569
Step 197800: loss=0.173773, 1-cos=0.075018
Step 198000: loss=0.159346, 1-cos=0.067944
Step 198200: loss=0.184321, 1-cos=0.077625
Step 198400: loss=0.179271, 1-cos=0.075755
Step 198600: loss=0.166867, 1-cos=0.068974
Step 198800: loss=0.174741, 1-cos=0.072195
Step 199000: loss=0.170721, 1-cos=0.073001
Step 199200: loss=0.171351, 1-cos=0.071195
Step 199400: loss=0.196053, 1-cos=0.081834
Step 199600: loss=0.172522, 1-cos=0.071955
Step 199800: loss=0.168985, 1-cos=0.071595
Step 200000: loss=0.182451, 1-cos=0.076834
Step 200200: loss=0.188036, 1-cos=0.081409
Step 200400: loss=0.178310, 1-cos=0.076815
Step 200600: loss=0.176569, 1-cos=0.074177
Step 200800: loss=0.205837, 1-cos=0.089141
Step 201000: loss=0.178086, 1-cos=0.074340
Step 201200: loss=0.187809, 1-cos=0.079332
Step 201400: loss=0.167675, 1-cos=0.071427
Step 201600: loss=0.173768, 1-cos=0.074736
Step 201800: loss=0.163086, 1-cos=0.069518
Step 202000: loss=0.173331, 1-cos=0.072526
Step 202200: loss=0.181883, 1-cos=0.075539
Step 202400: loss=0.174546, 1-cos=0.075167
Step 202600: loss=0.216054, 1-cos=0.094664
Step 202800: loss=0.156253, 1-cos=0.063465
Step 203000: loss=0.161477, 1-cos=0.067020
Step 203200: loss=0.179892, 1-cos=0.074644
Step 203400: loss=0.155781, 1-cos=0.065421
Step 203600: loss=0.205044, 1-cos=0.088763
Step 203800: loss=0.159510, 1-cos=0.067346
Step 204000: loss=0.179724, 1-cos=0.076638
Step 204200: loss=0.173165, 1-cos=0.073472
Step 204400: loss=0.174537, 1-cos=0.073835
Step 204600: loss=0.160186, 1-cos=0.066836
Step 204800: loss=0.183901, 1-cos=0.076749
Step 205000: loss=0.178235, 1-cos=0.075642
Step 205200: loss=0.181224, 1-cos=0.077242
Step 205400: loss=0.201314, 1-cos=0.085587
Step 205600: loss=0.172213, 1-cos=0.071608
Step 205800: loss=0.189832, 1-cos=0.080156
Step 206000: loss=0.181480, 1-cos=0.075389
Step 206200: loss=0.166952, 1-cos=0.069472
Step 206400: loss=0.181187, 1-cos=0.078579
Step 206600: loss=0.167806, 1-cos=0.068349
Step 206800: loss=0.175138, 1-cos=0.074561
Step 207000: loss=0.182793, 1-cos=0.079214
Step 207200: loss=0.201720, 1-cos=0.087415
Step 207400: loss=0.160073, 1-cos=0.066687
Step 207600: loss=0.170715, 1-cos=0.072109
Step 207800: loss=0.165806, 1-cos=0.068663
Step 208000: loss=0.176832, 1-cos=0.074150
Step 208200: loss=0.179086, 1-cos=0.074447
Step 208400: loss=0.158841, 1-cos=0.066318
Step 208600: loss=0.192401, 1-cos=0.083731
Step 208800: loss=0.154906, 1-cos=0.065340
Step 209000: loss=0.157006, 1-cos=0.064178
Step 209200: loss=0.179012, 1-cos=0.076061
Step 209400: loss=0.166805, 1-cos=0.068723
Step 209600: loss=0.191605, 1-cos=0.081791
Step 209800: loss=0.159755, 1-cos=0.067563
Step 210000: loss=0.162705, 1-cos=0.066443
Step 210200: loss=0.172286, 1-cos=0.072512
Step 210400: loss=0.169531, 1-cos=0.070175
Step 210600: loss=0.203820, 1-cos=0.087599
Step 210800: loss=0.155936, 1-cos=0.065386
Step 211000: loss=0.152144, 1-cos=0.063468
Step 211200: loss=0.137399, 1-cos=0.057797
Step 211400: loss=0.152632, 1-cos=0.063567
Step 211600: loss=0.196781, 1-cos=0.083508
Step 211800: loss=0.180747, 1-cos=0.075703
Step 212000: loss=0.175520, 1-cos=0.075980
Step 212200: loss=0.148777, 1-cos=0.062497
Step 212400: loss=0.173340, 1-cos=0.074060
Step 212600: loss=0.187705, 1-cos=0.082467
Step 212800: loss=0.175969, 1-cos=0.075734
Step 213000: loss=0.162330, 1-cos=0.069866
Step 213200: loss=0.170370, 1-cos=0.071934
Step 213400: loss=0.181677, 1-cos=0.079498
Step 213600: loss=0.205473, 1-cos=0.087556
Step 213800: loss=0.161901, 1-cos=0.067070
Step 214000: loss=0.167160, 1-cos=0.070813
Step 214200: loss=0.175887, 1-cos=0.072041
Step 214400: loss=0.178106, 1-cos=0.074086
Step 214600: loss=0.179661, 1-cos=0.076376
Step 214800: loss=0.167766, 1-cos=0.069096
Step 215000: loss=0.185691, 1-cos=0.077975
Step 215200: loss=0.189206, 1-cos=0.082371
Step 215400: loss=0.166786, 1-cos=0.069977
Step 215600: loss=0.181106, 1-cos=0.076560
Step 215800: loss=0.170443, 1-cos=0.070298
Step 216000: loss=0.158604, 1-cos=0.066788
Step 216200: loss=0.175973, 1-cos=0.075671
Step 216400: loss=0.175044, 1-cos=0.076421
Step 216600: loss=0.192002, 1-cos=0.083178
Step 216800: loss=0.162762, 1-cos=0.069106
Step 217000: loss=0.178757, 1-cos=0.076179
Step 217200: loss=0.155502, 1-cos=0.063876
Step 217400: loss=0.200374, 1-cos=0.088133
Step 217600: loss=0.191686, 1-cos=0.081955
Step 217800: loss=0.167098, 1-cos=0.069714
Step 218000: loss=0.164203, 1-cos=0.067755
Step 218200: loss=0.177438, 1-cos=0.075292
Step 218400: loss=0.158446, 1-cos=0.066947
Step 218600: loss=0.177294, 1-cos=0.076611
Step 218800: loss=0.148098, 1-cos=0.061611
Step 219000: loss=0.161005, 1-cos=0.067847
Step 219200: loss=0.161566, 1-cos=0.066726
Step 219400: loss=0.176477, 1-cos=0.075976
Step 219600: loss=0.172027, 1-cos=0.072382
Step 219800: loss=0.177392, 1-cos=0.074190
Step 220000: loss=0.185518, 1-cos=0.078071
Step 220200: loss=0.169476, 1-cos=0.072055
Step 220400: loss=0.156131, 1-cos=0.064897
Step 220600: loss=0.198093, 1-cos=0.084535
Step 220800: loss=0.171345, 1-cos=0.073104
Step 221000: loss=0.170226, 1-cos=0.072004
Step 221200: loss=0.190806, 1-cos=0.081392
