eval_index,time,eval_type,cos_sim_mean,cos_sim_std,angle_mean_deg,angle_std_deg,vel_norm_mean,vel_norm_std,curv_mean_k,curv_std_k
25,0.65,start,0.9994193911552429,8.675690332893282e-05,1.7874078,0.78649014,74.88419342041016,0.8156668543815613,6.319507122039795,0.7084106802940369
26,0.675,midpoint,0.9995996952056885,5.9768048231489956e-05,1.5086539,0.5939161,81.0362319946289,0.8942829370498657,6.523514747619629,0.5518822073936462
27,0.7000000000000001,start,0.9994779229164124,7.589751476189122e-05,1.7283835,0.6641048,87.29182434082031,0.9810019135475159,6.7992939949035645,0.6633203029632568
28,0.7250000000000001,midpoint,0.9996348023414612,4.021668792120181e-05,1.470184,0.48694795,93.88697814941406,1.0532294511795044,7.024149417877197,0.49286341667175293
29,0.75,start,0.9995266199111938,5.307839091983624e-05,1.6727468,0.5579395,100.49478912353516,1.1325066089630127,7.232321262359619,0.5947055816650391
30,0.775,midpoint,0.9996416568756104,3.729651143657975e-05,1.4727234,0.42890653,107.49626922607422,1.201539158821106,7.5221028327941895,0.4726509153842926
31,0.8,start,0.9995279908180237,5.6337707064813e-05,1.686612,0.5050717,114.3730697631836,1.282691240310669,7.651571750640869,0.5794604420661926
32,0.8250000000000001,midpoint,0.9995945692062378,4.248126060701907e-05,1.576599,0.4202286,121.72386169433594,1.3582769632339478,8.067789077758789,0.4920472800731659
33,0.8500000000000001,start,0.9994305968284607,5.991534635541029e-05,1.8638748,0.5147908,128.7952117919922,1.4511300325393677,8.20876693725586,0.6199019551277161
34,0.8750000000000001,midpoint,0.9994128346443176,4.866785820922814e-05,1.9057708,0.4732334,136.45785522460938,1.5403066873550415,8.884627342224121,0.5452319383621216
35,0.9,start,0.9990670680999756,6.884000322315842e-05,2.398825,0.6106365,143.42984008789062,1.658813238143921,9.172295570373535,0.7811104655265808
36,0.925,midpoint,0.9987929463386536,9.074043191503733e-05,2.744869,0.62685716,151.00033569335938,1.7848384380340576,10.411867141723633,0.7615082263946533
37,0.9500000000000001,start,0.9973985552787781,0.00020473301992751658,4.023727,0.9483111,156.73947143554688,1.9729511737823486,12.308344841003418,1.5240815877914429
38,0.9750000000000001,midpoint,0.9934956431388855,0.00042651843978092074,6.409445,1.2959592,161.48883056640625,2.219644784927368,18.425853729248047,2.2345354557037354
