Training started at 2025-11-28 11:51:55
Configuration:
  Model: icfm
  Learning rate: 0.0002
  Total steps: 400001
  Batch size: 64
  Lambda weights - vec: 0.5, r: 0.1, dir: 1.0

================================================================================

Step  11500 | Loss: 0.230451 | Vec: 0.198952 | R: 0.195090 | Dir: 0.111466 | LR: 2.000000e-04
Step  11600 | Loss: 0.224890 | Vec: 0.194072 | R: 0.184567 | Dir: 0.109397 | LR: 2.000000e-04
Step  11700 | Loss: 0.200703 | Vec: 0.172784 | R: 0.162583 | Dir: 0.098053 | LR: 2.000000e-04
Step  11800 | Loss: 0.214361 | Vec: 0.182085 | R: 0.179197 | Dir: 0.105399 | LR: 2.000000e-04
Step  11900 | Loss: 0.207750 | Vec: 0.178341 | R: 0.173821 | Dir: 0.101198 | LR: 2.000000e-04
Step  12000 | Loss: 0.219310 | Vec: 0.185098 | R: 0.177471 | Dir: 0.109014 | LR: 2.000000e-04
Step  12100 | Loss: 0.232430 | Vec: 0.200978 | R: 0.184932 | Dir: 0.113448 | LR: 2.000000e-04
Step  12200 | Loss: 0.235003 | Vec: 0.201656 | R: 0.184293 | Dir: 0.115746 | LR: 2.000000e-04
Step  12300 | Loss: 0.210546 | Vec: 0.181362 | R: 0.164189 | Dir: 0.103446 | LR: 2.000000e-04
Step  12400 | Loss: 0.215041 | Vec: 0.186000 | R: 0.174537 | Dir: 0.104587 | LR: 2.000000e-04
Step  12500 | Loss: 0.196153 | Vec: 0.169414 | R: 0.165112 | Dir: 0.094935 | LR: 2.000000e-04
Step  12600 | Loss: 0.199907 | Vec: 0.171620 | R: 0.160877 | Dir: 0.098009 | LR: 2.000000e-04
Step  12700 | Loss: 0.221495 | Vec: 0.192657 | R: 0.180051 | Dir: 0.107161 | LR: 2.000000e-04
Step  12800 | Loss: 0.193883 | Vec: 0.166238 | R: 0.163918 | Dir: 0.094373 | LR: 2.000000e-04
Step  12900 | Loss: 0.214836 | Vec: 0.183602 | R: 0.178609 | Dir: 0.105175 | LR: 2.000000e-04
Step  13000 | Loss: 0.234555 | Vec: 0.200349 | R: 0.184051 | Dir: 0.115976 | LR: 2.000000e-04
Step  13100 | Loss: 0.208582 | Vec: 0.180444 | R: 0.176826 | Dir: 0.100677 | LR: 2.000000e-04
Step  13200 | Loss: 0.223822 | Vec: 0.192208 | R: 0.185801 | Dir: 0.109138 | LR: 2.000000e-04
Step  13300 | Loss: 0.215838 | Vec: 0.186317 | R: 0.179150 | Dir: 0.104764 | LR: 2.000000e-04
Step  13400 | Loss: 0.227649 | Vec: 0.195440 | R: 0.189405 | Dir: 0.110989 | LR: 2.000000e-04
Step  13500 | Loss: 0.217142 | Vec: 0.185876 | R: 0.175012 | Dir: 0.106703 | LR: 2.000000e-04
Step  13600 | Loss: 0.212387 | Vec: 0.181428 | R: 0.173486 | Dir: 0.104324 | LR: 2.000000e-04
Step  13700 | Loss: 0.204667 | Vec: 0.175796 | R: 0.165786 | Dir: 0.100190 | LR: 2.000000e-04
Step  13800 | Loss: 0.269765 | Vec: 0.235009 | R: 0.221191 | Dir: 0.130141 | LR: 2.000000e-04
Step  13900 | Loss: 0.233765 | Vec: 0.200185 | R: 0.188076 | Dir: 0.114865 | LR: 2.000000e-04
Step  14000 | Loss: 0.238357 | Vec: 0.205422 | R: 0.190949 | Dir: 0.116551 | LR: 2.000000e-04
Step  14100 | Loss: 0.189418 | Vec: 0.161435 | R: 0.151021 | Dir: 0.093598 | LR: 2.000000e-04
Step  14200 | Loss: 0.254935 | Vec: 0.218052 | R: 0.203569 | Dir: 0.125552 | LR: 2.000000e-04
Step  14300 | Loss: 0.214630 | Vec: 0.185426 | R: 0.173502 | Dir: 0.104567 | LR: 2.000000e-04
Step  14400 | Loss: 0.192738 | Vec: 0.164134 | R: 0.157618 | Dir: 0.094909 | LR: 2.000000e-04
Step  14500 | Loss: 0.209001 | Vec: 0.179263 | R: 0.169689 | Dir: 0.102401 | LR: 2.000000e-04
Step  14600 | Loss: 0.259074 | Vec: 0.224464 | R: 0.206299 | Dir: 0.126212 | LR: 2.000000e-04
Step  14700 | Loss: 0.188260 | Vec: 0.162344 | R: 0.152841 | Dir: 0.091804 | LR: 2.000000e-04
Step  14800 | Loss: 0.191852 | Vec: 0.166369 | R: 0.158008 | Dir: 0.092867 | LR: 2.000000e-04
Step  14900 | Loss: 0.210925 | Vec: 0.183609 | R: 0.168865 | Dir: 0.102234 | LR: 2.000000e-04
Step  15000 | Loss: 0.215198 | Vec: 0.186389 | R: 0.172766 | Dir: 0.104727 | LR: 2.000000e-04
Step  15100 | Loss: 0.197825 | Vec: 0.170195 | R: 0.163368 | Dir: 0.096391 | LR: 2.000000e-04
Step  15200 | Loss: 0.205265 | Vec: 0.174753 | R: 0.168014 | Dir: 0.101087 | LR: 2.000000e-04
Step  15300 | Loss: 0.208353 | Vec: 0.180502 | R: 0.175080 | Dir: 0.100594 | LR: 2.000000e-04
Step  15400 | Loss: 0.234846 | Vec: 0.202270 | R: 0.185220 | Dir: 0.115189 | LR: 2.000000e-04
Step  15500 | Loss: 0.207145 | Vec: 0.179480 | R: 0.173458 | Dir: 0.100059 | LR: 2.000000e-04
Step  15600 | Loss: 0.209434 | Vec: 0.181163 | R: 0.171956 | Dir: 0.101657 | LR: 2.000000e-04
Step  15700 | Loss: 0.194390 | Vec: 0.166752 | R: 0.160425 | Dir: 0.094971 | LR: 2.000000e-04
Step  15800 | Loss: 0.206591 | Vec: 0.177495 | R: 0.171888 | Dir: 0.100654 | LR: 2.000000e-04
Step  15900 | Loss: 0.197799 | Vec: 0.169490 | R: 0.163458 | Dir: 0.096708 | LR: 2.000000e-04
Step  16000 | Loss: 0.210642 | Vec: 0.180447 | R: 0.166290 | Dir: 0.103790 | LR: 2.000000e-04
Step  16100 | Loss: 0.205209 | Vec: 0.175293 | R: 0.166235 | Dir: 0.100939 | LR: 2.000000e-04
Step  16200 | Loss: 0.201623 | Vec: 0.173022 | R: 0.164094 | Dir: 0.098702 | LR: 2.000000e-04
Step  16300 | Loss: 0.233915 | Vec: 0.203074 | R: 0.184462 | Dir: 0.113932 | LR: 2.000000e-04
Step  16400 | Loss: 0.230459 | Vec: 0.195733 | R: 0.184143 | Dir: 0.114179 | LR: 2.000000e-04
Step  16500 | Loss: 0.229555 | Vec: 0.194114 | R: 0.179119 | Dir: 0.114586 | LR: 2.000000e-04
Step  16600 | Loss: 0.213879 | Vec: 0.185377 | R: 0.177274 | Dir: 0.103463 | LR: 2.000000e-04
Step  16700 | Loss: 0.193144 | Vec: 0.164855 | R: 0.159242 | Dir: 0.094793 | LR: 2.000000e-04
Step  16800 | Loss: 0.193325 | Vec: 0.166191 | R: 0.159043 | Dir: 0.094325 | LR: 2.000000e-04
Step  16900 | Loss: 0.226088 | Vec: 0.194191 | R: 0.188520 | Dir: 0.110140 | LR: 2.000000e-04
Step  17000 | Loss: 0.203800 | Vec: 0.174925 | R: 0.165505 | Dir: 0.099787 | LR: 2.000000e-04
Step  17100 | Loss: 0.215411 | Vec: 0.184347 | R: 0.171067 | Dir: 0.106131 | LR: 2.000000e-04
Step  17200 | Loss: 0.198441 | Vec: 0.170834 | R: 0.162404 | Dir: 0.096784 | LR: 2.000000e-04
Step  17300 | Loss: 0.223155 | Vec: 0.189239 | R: 0.172652 | Dir: 0.111271 | LR: 2.000000e-04
Step  17400 | Loss: 0.223647 | Vec: 0.193487 | R: 0.182127 | Dir: 0.108690 | LR: 2.000000e-04
Step  17500 | Loss: 0.227956 | Vec: 0.194953 | R: 0.187768 | Dir: 0.111703 | LR: 2.000000e-04
Step  17600 | Loss: 0.232078 | Vec: 0.199856 | R: 0.181011 | Dir: 0.114050 | LR: 2.000000e-04
Step  17700 | Loss: 0.215688 | Vec: 0.184993 | R: 0.176563 | Dir: 0.105536 | LR: 2.000000e-04
Step  17800 | Loss: 0.237228 | Vec: 0.204818 | R: 0.194058 | Dir: 0.115414 | LR: 2.000000e-04
Step  17900 | Loss: 0.210277 | Vec: 0.180971 | R: 0.170594 | Dir: 0.102732 | LR: 2.000000e-04
Step  18000 | Loss: 0.217593 | Vec: 0.185961 | R: 0.175047 | Dir: 0.107108 | LR: 2.000000e-04
Step  18100 | Loss: 0.187360 | Vec: 0.160694 | R: 0.152308 | Dir: 0.091783 | LR: 2.000000e-04
Step  18200 | Loss: 0.223504 | Vec: 0.188107 | R: 0.179921 | Dir: 0.111458 | LR: 2.000000e-04
Step  18300 | Loss: 0.215734 | Vec: 0.186993 | R: 0.175260 | Dir: 0.104712 | LR: 2.000000e-04
Step  18400 | Loss: 0.209818 | Vec: 0.181528 | R: 0.176140 | Dir: 0.101440 | LR: 2.000000e-04
Step  18500 | Loss: 0.209382 | Vec: 0.181363 | R: 0.170997 | Dir: 0.101601 | LR: 2.000000e-04
Step  18600 | Loss: 0.205157 | Vec: 0.175274 | R: 0.164708 | Dir: 0.101049 | LR: 2.000000e-04
Step  18700 | Loss: 0.228784 | Vec: 0.196636 | R: 0.184953 | Dir: 0.111971 | LR: 2.000000e-04
Step  18800 | Loss: 0.215718 | Vec: 0.184934 | R: 0.178993 | Dir: 0.105352 | LR: 2.000000e-04
Step  18900 | Loss: 0.225752 | Vec: 0.194095 | R: 0.181138 | Dir: 0.110591 | LR: 2.000000e-04
Step  19000 | Loss: 0.235605 | Vec: 0.205461 | R: 0.193615 | Dir: 0.113513 | LR: 2.000000e-04
Step  19100 | Loss: 0.236769 | Vec: 0.203628 | R: 0.191630 | Dir: 0.115792 | LR: 2.000000e-04
Step  19200 | Loss: 0.215290 | Vec: 0.183114 | R: 0.174062 | Dir: 0.106327 | LR: 2.000000e-04
Step  19300 | Loss: 0.244725 | Vec: 0.208271 | R: 0.194334 | Dir: 0.121156 | LR: 2.000000e-04
Step  19400 | Loss: 0.201715 | Vec: 0.172524 | R: 0.166825 | Dir: 0.098771 | LR: 2.000000e-04
Step  19500 | Loss: 0.205837 | Vec: 0.174875 | R: 0.171217 | Dir: 0.101278 | LR: 2.000000e-04
Step  19600 | Loss: 0.204911 | Vec: 0.176296 | R: 0.163170 | Dir: 0.100446 | LR: 2.000000e-04
Step  19700 | Loss: 0.229329 | Vec: 0.198932 | R: 0.188922 | Dir: 0.110972 | LR: 2.000000e-04
Step  19800 | Loss: 0.256083 | Vec: 0.222242 | R: 0.201707 | Dir: 0.124791 | LR: 2.000000e-04
Step  19900 | Loss: 0.183308 | Vec: 0.156889 | R: 0.148394 | Dir: 0.090024 | LR: 2.000000e-04
Step  20000 | Loss: 0.224493 | Vec: 0.191168 | R: 0.184009 | Dir: 0.110508 | LR: 2.000000e-04
Step  20100 | Loss: 0.193802 | Vec: 0.167328 | R: 0.160490 | Dir: 0.094089 | LR: 2.000000e-04
Step  20200 | Loss: 0.198173 | Vec: 0.170372 | R: 0.164891 | Dir: 0.096498 | LR: 2.000000e-04
Step  20300 | Loss: 0.220595 | Vec: 0.187374 | R: 0.178115 | Dir: 0.109097 | LR: 2.000000e-04
Step  20400 | Loss: 0.194641 | Vec: 0.166387 | R: 0.160629 | Dir: 0.095384 | LR: 2.000000e-04
Step  20500 | Loss: 0.226507 | Vec: 0.191544 | R: 0.185735 | Dir: 0.112161 | LR: 2.000000e-04
Step  20600 | Loss: 0.196162 | Vec: 0.169904 | R: 0.161447 | Dir: 0.095066 | LR: 2.000000e-04
Step  20700 | Loss: 0.198395 | Vec: 0.172041 | R: 0.163018 | Dir: 0.096073 | LR: 2.000000e-04
Step  20800 | Loss: 0.194138 | Vec: 0.165047 | R: 0.155886 | Dir: 0.096026 | LR: 2.000000e-04
Step  20900 | Loss: 0.193718 | Vec: 0.166830 | R: 0.158804 | Dir: 0.094422 | LR: 2.000000e-04
Step  21000 | Loss: 0.221568 | Vec: 0.190513 | R: 0.179922 | Dir: 0.108319 | LR: 2.000000e-04
